::ffff:127.0.0.1 - - [24/Mar/2022:02:00:58 +0000] "GET /api//utility/lastest-dashboard-notifications/3385?profile=true&user=true&role=customer HTTP/1.1" 400 487
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:58 +0000] "OPTIONS /api//profile/3385?search_by=user_id&user=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:58 +0000] "OPTIONS /api//wallets?user=3385 HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:58 +0000] "GET /api//profile/3385?search_by=user_id&user=true HTTP/1.1" 200 1095
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:58 +0000] "GET /api//wallets?user=3385 HTTP/1.1" 200 10050
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:58 +0000] "OPTIONS /api//utility/location/countries HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:58 +0000] "GET /api//utility/location/countries HTTP/1.1" 200 13815
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:09 +0000] "OPTIONS /api//site-setting HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:09 +0000] "GET /api//site-setting HTTP/1.1" 200 2946
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//utility/lastest-dashboard-notifications/3385?profile=true&user=true&role=customer HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//wishlist?product_details=true&images=true&user_id=3385&order_by=-id&limit=2&page=1 HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//category?tree=true&is_active=true&type=events HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "OPTIONS /api//category?tree=true&is_active=true&type=courses HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:12 +0000] "GET /api//utility/lastest-dashboard-notifications/3385?profile=true&user=true&role=customer HTTP/1.1" 400 487
